sentence_id	sentence	sentence_domain	source
85b7cb04bdf0ee8293a4fdad6080853e6c72ca4dc0126bb2b6e76406ee940fb8	tôi bị chó đuổi		tôi t? ngh?
85b8b647e45c3ff5eb7f8dadc1e82e2dff384063312b5b26c8a8138a2c07515b	Đây cũng đang là một vấn đề lớn đối với hắn		I took sentences from a website of Vietnamese storytelling.
85d9a278855181e2becaf3702d7674566ebb8df894e96185fbd8b59a3800a5c1	Để gọi Cương Thi		I took sentences from a website of Vietnamese storytelling.
85e8b8b15514f95a79c6acbc489eacc0344180ff74958ecf81f5379bfb695abe	Sẵn sàng đóng góp giọng nói của bạn?		common voice
85ebdace32b046c5012f156e33238102c9b2b27c472f4018d3876a6505d1765e	Tôi nói trong tiếng thở gấp		I took sentences from a website of Vietnamese storytelling.
85f76ebbc935623653ccfb4ac346ec838c34db50e5acf7b43af4240f27177604	hãy cười thật tười và hãy sống hết mình		tôi t? ngh?
8600630a537dbef672a81f5d4443ce23b671fb99fb7b7d4b01cbd89dd9a9464c	Tuy nhiên mọi chuyện vẫn vậy		I took sentences from a website of Vietnamese storytelling.
860733c9499b8dd9305f5a683f8061ca1fcce8256653ee99e8d75fea4e53cfaa	Ông Phúc đi ra ngoài		I took sentences from a website of Vietnamese storytelling.
8624c54e025afb52fce191a208800ec825d56cf1cd87a3f189d36e897e2c3c97	Con cương thi đã giết họ chỉ trong vài giây ngắn ngủi		I took sentences from a website of Vietnamese storytelling.
8626af699408f322ec00cfbeff1ad43edc34b297875e3d0bbfade6e8fd63e1ce	Trẻ con chết yểu		I took sentences from a website of Vietnamese storytelling.
86330be512441f6065cf5564e342684772f128a17d16f4538525b827977aaf04	Lẻ chị cân hết sấp đôi vẫn thừa		th? 6 8
8639008d451ad561ce33c60f27e37eec75b4f2e96f2aad2452fa69f0dd701fc2	tên nam cầm những thứ đã chuẩn bị		I took sentences from a website of Vietnamese storytelling.
863ae8fdd0698684b4fae5a079eb2556fce18d41a36517459d7526ad0f8978d3	Các người giỏi lắm		I took sentences from a website of Vietnamese storytelling.
865301edcfcaedf55f9d9ed1b5427a1c8e837ce261c81a3112a9cce27bf4aa4b	Vốn là một người trân trọng sư phụ		I took sentences from a website of Vietnamese storytelling.
8656efef2ccbaec4d5f4279bcc19993cdee475fc632d01789fe0a5f6325b99f1	Nụ hôn nồng ấm hôm nào,		th? l?c bát
865f18af63f740c96a43c9979cc39becccf1dd567da2f479ed8488c26afb17dd	bãi chiến trận bên tầng hai trở lên bốc mùi thối rữa		I took sentences from a website of Vietnamese storytelling.
866b0888f22bd9284026b3f2b9280b643a6a7ca792e38d220f0331084e7f1e0b	Thể giục trang		I took sentences from a website of Vietnamese storytelling.
866b48c49c8b1051b2782bd68f72c662bd37ff12459d37c1d195e4bab5fa1924	Từ điểm giao trong hôm đó		I took sentences from a website of Vietnamese storytelling.
867b2916a7bfc4255f7b7d18e329970a913d25e7057c6391e6ea63c643dcfda4	tôi ghét mì hảo hảo vì nó quá mặn		tôi t? ngh? 
868c8ad6371b4e960932af48877263b499e0da1bcfd1d2377660d7167322b9e3	tôi là một người đơn giản cứ xinh là được		tôi t? ngh?
868dcc9cc9a5729aa58be225ca874a14d4ee045bacc11cad8dbd91f5988ba47c	Tôi mỉa mai rồi nói		I took sentences from a website of Vietnamese storytelling.
868dedd0b0b714c5ee51916f719c4a73ae728f2cc856214579216d131b3ecd8b	khoai tây hầm thịt		tôi t? ngh?
8691b640ff989863050bd8a5df6f9090a725494101a4cb986355b86d0f0315b2	Tuổi già sức yếu biết nhờ ai chăm		th? l?c bát
86a83b44d32338cf0d85db8206d6c1c5b56eab3e8852a793a7fb869eed6ec08a	Bốn mùa Xuân, Hạ, Thu, Đông		th? l?c bát
86b3d4a78d93e9d3e790d7fa4967e47b234641d1403831f2aeb21b1f2b24d10f	Chính mày bắt con tao		I took sentences from a website of Vietnamese storytelling.
86d316c4b7622d5be0560a5022c08e25c381a8cf82a58f690c721e34d211949d	Già ba thứ tóc trên đầu		th? 6 8
86dd722253b73b3d87a13d788580b07d57a5b5694f8a458384236deaeed84039	Chẳng biết tôn trọng trẻ già		th? l?c bát 
86ddbd9aec7bd274947e1a407df37c96618d182f6d5f05ebdcbb8770adec52b5	Nổi tiếng ư thật là tào lao		I took sentences from a website of Vietnamese storytelling.
86e709280beb3ed0baa25a0bca14d01a92b26b942906057d63ce2f905c0d729b	thế nào mà kha vội ra chào		I took sentences from a website of Vietnamese storytelling.
86f6ffbbdf7894e2098643c0877795b1afec5e706303f023f4794054afb12b6d	Bài thơ lục bát Nuôi Dưỡng Tình Yêu - Liên Phạm		th? l?c bát
8700d09295835fe0901f54da0a9a2af4218363648c891fc0af6a70a60013f8af	Lần này phải trị thẳng tay		th? l?c bát 
87033f8c05713f154c7facf30f60a6095be023ee23ee2b2f4f820e5d32fd67b5	Máu nóng trong người tôi lại bốc lên		I took sentences from a website of Vietnamese storytelling.
870987610b02066ddae898f53d2537dbb39a6ae0528d9da2cd75ebcfcb125402	Gần mực thì đen, gần đèn thì sáng		ca dao t?c ng? 
871fe2a5eae74da4b2adde4e078caea9e69b420db2adb9d36a7e7f59c30e12f3	Ướt thân Cha Mẹ nào đâu quản gì.		th? l?c bát
872b8af53d71f25bf112d912ac04c61d71c38060ea8b9ed133526de4c28a1ed2	Đến nơi hắn mở cổng đi vào		I took sentences from a website of Vietnamese storytelling.
874f7db328bfe59ba3ee91fada6d12e54090d539b43d94a0ed645ad5c1a3d905	Sau đó đốt chung thì mới ổn		I took sentences from a website of Vietnamese storytelling.
875818e79430df26e3d61b19dac6e0aaddd2c6f6b83e97a23c03f0a9a90bf968	Bài Đòi Quà - Đầu Long		th? l?c bát 
87649215a5121d7b80b356a7ab9168d056b7cbd6d4657f0ab260ee94f3dad8f4	Ông phúc cũng vậy		I took sentences from a website of Vietnamese storytelling.
876750de2ebe24b0bc7c16167d149cd3eb8365734776d4c482bc954967e5a4ef	Mấy hôm trước sư phụ còn nói điều gì ngụ ý rằng		I took sentences from a website of Vietnamese storytelling.
8771ea3b82c95ef3d48becc1e5d2e44fbf55c6c9b3900d58f5f5fbc103d3a3dd	Ông Khanh nói như vậy thì liền thẫn thờ		I took sentences from a website of Vietnamese storytelling.
87883a7ab3874016caf2540475d1b799385b629025ef7aba192be9b87ace0329	Vườn xuân hoa nở muôn màu		th? 6 8
8790a93652da26370b9652868ffc6f3d3912d5c9f9500578f936137a01be8039	Chứ không tôi sẽ lên cơn đau tim mà chết		I took sentences from a website of Vietnamese storytelling.
8793eb683ce3b1e70e745a2e24fe0a11c1f521fcc85de9b17b6283d2a2a0c6e9	Trước tiên tôi muốn nhờ ông đưa tôi xuống vực tà xùa đó		I took sentences from a website of Vietnamese storytelling.
87a508354ae9d7066b22352a7a51661622979369db8701fd031918561145b5c9	kể ra từ ngày hôm qua		I took sentences from a website of Vietnamese storytelling.
87a7af31daac9bfb60fc76ab70a876904aa8364fb049e41b92cb24007e508c49	Nhớ em anh muốn đi tìm		th? l?c bát 
87acf8683a53a147f41de44c635e8f821345b0f3bbc0fc1383c6f280073ba0cf	Anh luôn mơ ước mộng lành		th? l?c bát
87b86dae69580a1d2d0342ae99c7d24f8d715ae2f71e326ae7971d93104ea665	rồi lên ngồi nói chuyện cùng với nam		I took sentences from a website of Vietnamese storytelling.
87bb835e8b0eb47816fb88ae5a550e0a03ad56ca7d8c291c11b74f284470ab30	Sao em An gọi mà mẹ không nghe thấy		I took sentences from a website of Vietnamese storytelling.
87cb8af7f8f534b18d4d4b8144c7abd89918a458d269049d4d651ae6f88bf8ce	Tháng mười chiều xuống gió lạnh lòng		th?
87ccf32647f1af04de5f25a85c847f6735cdbded8c582f98e7d8126950265a74	Sống chết có số ý trời cả rồi		I took sentences from a website of Vietnamese storytelling.
87d3c58598abd142b96ad4ae217cb742d34a91fe29193c4d8c06af2f1c711287	tư mở lấy quyển sách ra cũng vậy		I took sentences from a website of Vietnamese storytelling.
87df927b5dd93ed5be6eb16645589d198e0d111867b5957178189e824e2c9f43	Cậu ta không có chết		I took sentences from a website of Vietnamese storytelling.
87e50c48a63de206a14d2bc43c05823e99263e9c6090761780f75e51e59dd860	Không thấy may		I took sentences from a website of Vietnamese storytelling.
87f146eaf037ed522695fdae70923204fbb641f53184f8acba0ebef3d5b664d5	Làm iêm bỏng cả chân tay		th? l?c bát 
87f20fb043277b0fa391f004a64df5d8be21db3a99cfff1c3c41ed0c58a64c9c	Có gì ông nhớ giúp cho làng		I took sentences from a website of Vietnamese storytelling.
87f9549f0b3c88b6b6662a9dba337f6dbbb437336ae270ac64e92ac4f4f6d98c	Lẽ nào sớm tối đổi thay		th? l?c bát
8805e7d2ccafc51d0fb133d858cecec5243e36ecda704365fb36b34dc7a07da3	ta Có một việc này muốn hai con làm		I took sentences from a website of Vietnamese storytelling.
883150ea1d3ca99f1f5afece06d4ab71183c1e5fef0255d1ae561cb017b93904	Để thay rửa cho thầy tàu		I took sentences from a website of Vietnamese storytelling.
883c5cb783711340065195732b66c83164f96cccfb8157e1c2a0228ad5ac220d	Một mùi sụ uế kinh khủng bốc ra		I took sentences from a website of Vietnamese storytelling.
883ca38b8df54a187be0d6413810de5fccce6157e70357c8d647d4ad3e05336d	Đồng quê mỏi rã cánh cò		th? l?c bát 
883ea57400c87251ca4c2334e6dc97ae34ab6198708b9cf17a72feb0a8aa8dce	Đi tiếp nhanh lên cô		I took sentences from a website of Vietnamese storytelling.
8875b5a300184c0629c3dcb123aa8c4e2be82b5ebf78b94479e733183e338fe1	Ừ tôi đi chợ đây, anh kha đấy à		I took sentences from a website of Vietnamese storytelling.
88864decdf404d6c4b8b79be222cfb61d4c88d110cb968d27d82857873539b35	Đã đi ăn trộm còn la ời ời		th? l?c bát 
8890d0a105fb6abdcc267cdf985a2acb72c34dd3a0fbf8e8e2d8caca4afc09fc	Cho cả cô Trang đi nữa		I took sentences from a website of Vietnamese storytelling.
889b9996c4495e5e4cea287d66a04fefc8c87e5220a190e3f5571cc3f2b58c06	Thương ngất một lúc liền mau chóng tỉnh lại		I took sentences from a website of Vietnamese storytelling.
88a13a4f7a8e3cd2e7d7e6c935618a42efd5715e6b49f613c29141619c3a004f	Người sống đống vàng		ca dao t?c ng? 
88cb36573745fbf7dc21998b36fcfe43b5f241d3e8934f3fe6845ce51d1b21d5	suýt chút nữa đã giết mình		I took sentences from a website of Vietnamese storytelling.
88dfbc2e13d4bce1e1bed0d014bb994786b43c61e759fd9d6aa215c237201ce9	được vo tròn, tiến lại chỗ thầy tàu, nói với ông phúc		I took sentences from a website of Vietnamese storytelling.
88f4a3e2a13b51aad513626e56e457542350125cc59b1878e9be6e63029c4836	Những cơn gió rít qua từng hồi, khiến nam cảm thấy khó ngủ		I took sentences from a website of Vietnamese storytelling.
88f4fbf88e7d65cffef2081033f1525ca1b663d7cd32c90a9feff825b715a4ff	thế lỡ cậu cho thầy uống sai thuốc thì sao		I took sentences from a website of Vietnamese storytelling.
88f55052b10b36246aa75a246665a4a19a017214cb2a3691a2691229db2067c1	Kì thực là hôm đó Con nghe thấy lời mẹ cảnh cáo con		I took sentences from a website of Vietnamese storytelling.
88f5c319eab49f6d5ad8c2d8bf99775406ca8a4fd317d1f8aa3b8dc4788402e7	rữa ra từ thịt người chết		I took sentences from a website of Vietnamese storytelling.
89137ec82cdced68835793d982d82725d7d14aa38158ad16561856a45a050c2e	Ông có phải là ông thầy không thế		I took sentences from a website of Vietnamese storytelling.
891e3585a1f35245be2f952206df34be38110a406fe874a3146711741c01f0b9	Bao nhiêu là việc ngập đầu		th? l?c bát 
89315b39757c4d7e3d9ae8a789eb441ee4de31dc697bb535096e27829983b726	Việc nhà việc nước mẹ không quản gì		th? l?c bát
89470eac79635ef50431139c3bbeb1949d903172ea5cc829271776dd7c6621eb	để con lấy thuốc cho thầy		I took sentences from a website of Vietnamese storytelling.
89505756e43cec72edb6543eac0896a8a1f111bb3457e5c7872eae09992a9770	lòng tôi đau như cắt		I took sentences from a website of Vietnamese storytelling.
8950d5082d8d801cb8a3d09dea1b96158486a7f8071639a1900c916329a84de9	Tư đáp lại		I took sentences from a website of Vietnamese storytelling.
89615298117d75bb41c84c01a5f30df6ed81d2032f2d0fe1bc95a7e55567a6d9	tay vẫn cầm cây cuốc sắc lẹm ban nãy		I took sentences from a website of Vietnamese storytelling.
8961eb0add48f35051add519d34f63fb3b137ae8b3ac89d392a53f900928f4b6	Mang theo rất nhiều vàng mã xuống cùng		I took sentences from a website of Vietnamese storytelling.
897195b872edcded7edf374ad374182c3f0908f1e706c5e612c5a767cb54be37	Bây giờ tình có như không		th? l?c bát
8990bf1198183a5f27655f973aab78a057951b46241777308930d340fb314524	Có tin ta đánh cho hồn vất vưởng muôn kiếp		I took sentences from a website of Vietnamese storytelling.
89997900a87b832ac461824db2bfdc544f9dbf3bf0c1b56b20e11c3f83905d30	Sinh nói đến đó liền đỏ mặt không nói tiếp		I took sentences from a website of Vietnamese storytelling.
8999c97a89bfef288ad84d6942f79bdc900e72a9815eae789c10dfd3d8f72629	Con bé thấy tôi đến thăm		I took sentences from a website of Vietnamese storytelling.
899e827390d83046f87b234457a5249c500273ddc06218c1958b47ffded2800e	Thể hình nhưng đó không phải là người rừng		I took sentences from a website of Vietnamese storytelling.
89c30293848f4f0a2203ffd7f3df123d6f41b82c4166459ebc306926be0fddd8	Cái áo quan không có nhiều hoa văn		I took sentences from a website of Vietnamese storytelling.
89d437264ac8ca2b37ca282706ba1a8f535356e0e2d41b05cb7da802e91becdd	Hay lắm		I took sentences from a website of Vietnamese storytelling.
89d7898adcf14de2e68afc97ab7b855855137111501ed39923483ec2d0317c23	Chả hiểu sao chồng lại ngất đi		I took sentences from a website of Vietnamese storytelling.
89dd2c200cb728f6b1e2aa553e3d0be11320a2363aa2b4346f6e464dcbeebf82	Gà què ăn quẩn cối xay		ca dao t?c ng? 
89ed27af610a9091c0bf23e7a57ad1fbc8d09ace97c10379a809611a24b28d40	Ban đêm liễu quỷ không thể hoạt động		I took sentences from a website of Vietnamese storytelling.
8a0e0d7cd26e60b0355a3741f71d2c19ae9735ae3ae2d5c059bc87d3b8c3af66	Khi gần cự cãi đôi co		th? l?c bát
8a14d6061cdc3e7aeede38902377dab165528f0a719e75354635ea19193c9fe8	Chỗ này có đau không		I took sentences from a website of Vietnamese storytelling.
8a235cf2fd02a5d57d791496c791f2995ada453652ac0e554188a18b29224ec2	Lúc này chỉ biết tin lời ông		I took sentences from a website of Vietnamese storytelling.
8a387a48b1a336ab5e85f944e6429201c6509a4af520b50c6acfe6786dce308f	Lắm khi ngã bệnh, con đâu có gần...		th? l?c bát
8a3a059d6b56e330394ac96d747621b1406d02fc9406fa3cbaf44fff8d12c8f3	Mở nắp áo quan bằng sắt mà bên trong chứa liễu quỷ ra		I took sentences from a website of Vietnamese storytelling.
8a3f0bf2451d12d74b0d22e8bdc02299827a9d605f9e8c45cc270aafeb728047	tôi tôi biết là cậu làm được		I took sentences from a website of Vietnamese storytelling.
8a4c6ad20b31c8629426ce330aa3c5f091953b631011aba858d8f01e6155c86a	Và cả những vòng tay quen khờ dại		th?
8a4dfc4b726665f831a2d01359d2a8c4905a9dcea7c4688148a6523f38407e9c	Mà hắn cứ cười suốt		I took sentences from a website of Vietnamese storytelling.
8a79cd817f79b6c63d35e615920bc6c5eda75bb2cb87dee500ae2b974cdcb7ee	Lửa nóng quá khiến cho ông khanh phải vội ném lá bùa xuống đất		I took sentences from a website of Vietnamese storytelling.
8a7d2108567234a05f0c3421c54831f0a82e8a62bb618a30529c695f641f2162	hung thủ chính là thủ phạm		tôi t? ngh?
8a84f880e8c90dce61d599337113a30d29590c3fa21baaf34085a1ed597a5aef	do xác hiện tại chỉ là một đứa trẻ con		I took sentences from a website of Vietnamese storytelling.
8aa4ebd07b9e86eda5b62d11f79c98b272cb178f19bc89af48c15d58730f25ec	tôi đến có việc rất quan trọng		tôi t? ngh?
8ab5c5a56b9fedd00697d410c31d78b1e9c15a312904ac29ded607fb1440e130	Bùa Ngải làm chứng Lời Thề		I took sentences from a website of Vietnamese storytelling.
8ab687005fd190c077aa8c65d175a3ff5374cf34094f2efe36cdd0dd4d94ebe4	Ăn theo thuở, ở theo thời		ca dao t?c ng? 
8ac2f2455911295ef0016e5d44c02982878c483a6ff3f53f929562d413cb74ac	Ngọc chỉ tay ra phía ngoài		I took sentences from a website of Vietnamese storytelling.
8ac4396c8df088545188d76dac73a2fc3be8f87af0f1806ea74d2ba611d74255	Giờ đây đêm cũng đã về		th? l?c bát 
8acc4dd89a6c2b0a0de6990127eba4680fd228a9a8f356419c6b2871cbb1191e	tư cũng bối rối không kém		I took sentences from a website of Vietnamese storytelling.
8ad867b9874a8ee9541e7d5629bf058eeffef2407dda7f3e9fad2327713eac19	Thôi thôi thôi		I took sentences from a website of Vietnamese storytelling.
8ae05a6fae0cd712a976aff909602d449aa2b27da9391662841e38c3bea26d06	lúc ấy còn tưởng là cả hai mẹ con nó cùng chết		I took sentences from a website of Vietnamese storytelling.
8ae0a6fa442174aa8307ad4133bfd37bed51d7920f86a103bb6f4ed32a934c9c	nhưng bây giờ chẳng ai chú ý đến nó nữa		I took sentences from a website of Vietnamese storytelling.
8ae28f6eb52b06aec5bc0e43332efa45d3cfd328ab385a41bb5777fdb299f538	Chỉ toàn là những chữ Trung Quốc nhìn không hiểu gì		I took sentences from a website of Vietnamese storytelling.
8ae352e354a972f0aa705be7af3e15a7aab0be55388b9eccf8f1fe794904fea8	Mình anh ngồi ngắm gió mưa mặc lòng.		th? l?c bát
8af11963c171fcaec730da249acf98806b70bb4f2334221d54c1003630b10329	Nam chẳng nói chẳng rằng		I took sentences from a website of Vietnamese storytelling.
8af9b2d34f5ed1d733b2f2d15cdca125a9052f9f72910168cda3015a27674802	Sư phụ		I took sentences from a website of Vietnamese storytelling.
8afb9fe53548c85ec0ad5b5f1af4b62a2ae1ad8842ea234ed534b553b2c9ed8c	Con nghe cô nói ba khùng		th? l?c bát 
8b1907a6d4a63e38b7cd82b1ff344fd8b6f99b7106eb18ece9d259f3a4928526	Không có đứa trẻ nào bị mất tích		I took sentences from a website of Vietnamese storytelling.
8b28ff26faff4c09e015597c68974ee48283f9995e0e3299d307ca8a625840d2	Là mẹ chồng tôi gọi		I took sentences from a website of Vietnamese storytelling.
8b508f1a66528c7ce3db0b3c24f701efcc5c88d024966a495975d4329dbefb78	Mặt mũi nhăn nheo đầy đau khổ		I took sentences from a website of Vietnamese storytelling.
8b541cb337650149958f9ab79c8c61e9b5cc67a158492993b731287c35b43532	Rồi nhìn sang bên cạnh tư		I took sentences from a website of Vietnamese storytelling.
8b593d16119953924fa360b7dc6e7b961ce5068bfa22846ef0c6d54640b32b04	Nếu đi sang Ngày Mai		I took sentences from a website of Vietnamese storytelling.
